OrderID,UserID,Date,TotalPrice,Status
1152,29044,2023-10-26,28561.659999999996,Pending
1153,18452,2023-06-25,13503.099999999999,Pending
1154,28133,2022-12-31,19307.47,Pending
1155,1751,2023-07-03,8914.179999999998,Shipped
1156,21769,2023-02-02,13141.119999999999,Shipped
1157,10801,2023-02-13,3648.2,Delivered
1158,529,2023-05-08,11335.93,Shipped
1159,19349,2023-03-26,30035.46,Pending
1160,4359,2023-08-19,9970.820000000002,Pending
1161,10151,2023-04-06,15852.16,Delivered
1162,5456,2022-12-10,10066.59,Pending
1163,13030,2023-04-08,11606.67,Delivered
1164,20187,2023-08-08,26831.440000000002,Delivered
1165,1711,2023-07-11,27545.59,Delivered
1166,4010,2023-06-20,5126.07,Delivered
1167,15763,2022-12-30,17388.61,Shipped
1168,23410,2023-02-21,2026.68,Pending
1169,5144,2023-08-06,4566.009999999999,Pending
1170,13043,2023-10-10,12047.23,Shipped
1171,3279,2023-02-09,15225.57,Shipped
1172,7821,2023-08-06,10308.27,Pending
1173,10735,2023-08-07,17743.75,Delivered
1174,21981,2023-05-26,17435.01,Pending
1175,12203,2023-03-05,19472.15,Shipped
1176,22167,2023-10-01,22827.839999999997,Shipped
1177,6748,2023-02-11,16817.829999999998,Delivered
1178,17898,2022-12-14,17239.96,Delivered
1179,15073,2023-10-27,6629.21,Delivered
1180,26461,2023-05-02,34152.69,Pending
1181,13087,2023-07-12,14331.93,Delivered
1182,7464,2023-10-22,29487.640000000003,Shipped
1183,1046,2023-06-26,29803.13,Shipped
1184,23951,2023-08-17,19963.36,Shipped
1185,5656,2023-07-11,4347.0599999999995,Delivered
1186,15101,2023-05-01,14807.33,Shipped
1187,27565,2023-08-02,9079.25,Pending
1188,5663,2023-05-15,2763.56,Pending
1189,16466,2023-08-22,972.79,Pending
1190,3337,2023-07-06,6362.639999999999,Shipped
1191,29936,2023-09-23,17346.25,Pending
1192,12826,2023-08-02,1798.12,Delivered
1193,27849,2023-06-22,15550.119999999999,Shipped
1194,23043,2023-09-30,4377.52,Delivered
1195,15626,2023-04-19,17555.72,Delivered
1196,17838,2023-11-08,1128.64,Shipped
1197,9248,2023-09-02,3566.05,Shipped
1198,19072,2023-03-14,12211.189999999999,Shipped
1199,8607,2022-11-20,12621.589999999998,Shipped
1200,21862,2022-12-15,31349.16,Delivered
1201,28845,2022-11-21,29826.849999999995,Pending
1202,9655,2023-02-20,5981.72,Shipped
1203,25503,2023-01-30,9253.83,Shipped
1204,18696,2023-09-16,15473.630000000001,Delivered
1205,29724,2023-06-06,20735.1,Delivered
1206,18945,2023-04-29,5675.53,Shipped
1207,27194,2022-11-26,6056.35,Pending
1208,26372,2023-09-28,9714.279999999999,Shipped
1209,16800,2023-03-28,9486.66,Pending
1210,26590,2023-03-20,16833.09,Shipped
1211,535,2023-01-22,6786.75,Shipped
1212,16963,2023-10-15,6420.15,Pending
1213,24518,2023-07-22,24310.329999999998,Pending
1214,13574,2023-09-21,16667.82,Pending
1215,14947,2023-01-20,13452.3,Delivered
1216,16777,2023-08-09,33746.759999999995,Shipped
1217,8548,2023-03-27,22760.51,Shipped
1218,270,2023-07-19,3830.13,Pending
1219,9593,2023-01-17,6844.84,Shipped
1220,9581,2023-02-22,14789.169999999998,Shipped
1221,11280,2022-11-13,19076.65,Pending
1222,12703,2023-08-12,16111.93,Pending
1223,12541,2023-04-09,21510.04,Shipped
1224,7496,2023-07-10,11061.13,Delivered
1225,27200,2023-10-26,5961.26,Delivered
1226,6115,2023-01-26,49938.13999999999,Shipped
1227,21703,2023-10-07,4864.639999999999,Shipped
1228,19245,2023-04-05,4761.0599999999995,Pending
1229,16058,2023-09-11,5397.18,Shipped
1230,5508,2023-08-02,10339.34,Delivered
1231,28496,2023-05-09,24184.5,Delivered
1232,11057,2023-05-02,10466.180000000002,Pending
1233,22099,2023-03-20,20217.989999999998,Pending
1234,22199,2023-10-16,8966.96,Shipped
1235,4428,2023-09-14,15243.650000000001,Pending
1236,18270,2023-06-14,35769.29,Delivered
1237,14769,2023-10-14,15002.94,Delivered
1238,20310,2023-09-07,21247.0,Shipped
1239,9115,2023-01-04,2856.99,Shipped
1240,6046,2023-03-15,5703.73,Delivered
1241,19725,2022-12-09,28913.15,Delivered
1242,1692,2023-09-24,11520.18,Shipped
1243,4920,2023-08-13,19677.100000000002,Delivered
1244,3625,2023-01-30,5936.18,Delivered
1245,4635,2023-05-09,24989.039999999997,Pending
1246,4430,2023-08-17,21373.870000000003,Pending
1247,15602,2023-09-03,11200.94,Pending
1248,13391,2022-11-23,19406.55,Pending
1249,3170,2023-05-03,1196.96,Shipped
1250,19149,2023-03-02,10341.660000000002,Delivered
1251,745,2023-03-05,20622.16,Pending
1252,1686,2023-11-09,1812.9499999999998,Pending
1253,26508,2023-07-20,5776.48,Pending
1254,12042,2023-03-04,17115.010000000002,Pending
1255,3853,2023-09-13,23272.76,Shipped
1256,6128,2023-10-27,21378.8,Shipped
1257,23483,2022-12-09,10066.41,Pending
1258,5867,2023-06-10,4841.07,Pending
1259,3433,2023-08-20,2927.31,Pending
1260,7839,2023-08-30,15205.050000000001,Shipped
1261,10956,2023-05-09,14784.69,Pending
1262,6749,2023-10-30,19024.77,Delivered
1263,6015,2022-11-22,27066.07,Shipped
1264,28294,2023-05-29,13408.789999999999,Shipped
1265,28387,2023-03-18,22892.03,Pending
1266,23610,2023-08-21,27281.68,Pending
1267,14135,2023-06-09,2983.0299999999997,Shipped
1268,12657,2023-02-08,26469.12,Delivered
1269,4224,2023-01-01,1310.34,Pending
1270,13994,2023-09-27,5953.070000000001,Shipped
1271,9684,2022-11-21,21097.79,Pending
1272,16064,2023-03-17,7490.4,Delivered
1273,2723,2023-04-04,10583.650000000001,Pending
1274,5293,2023-06-13,5131.9800000000005,Pending
1275,14790,2023-05-01,9504.05,Shipped
1276,3643,2022-12-27,21953.739999999998,Pending
1277,11910,2023-02-27,29734.89,Delivered
1278,5467,2023-10-05,8507.48,Shipped
1279,24145,2023-10-29,13936.970000000001,Pending
1280,16096,2023-03-15,19874.23,Pending
1281,29328,2023-08-16,15422.68,Delivered
1282,11238,2023-11-02,8354.099999999999,Delivered
1283,26488,2023-06-17,314.93,Shipped
1284,9694,2023-10-26,18019.710000000003,Delivered
1285,10621,2023-11-11,9755.95,Pending
1286,7369,2023-10-09,15858.18,Shipped
1287,16715,2023-03-12,15109.56,Delivered
1288,5614,2023-04-07,15687.98,Pending
1289,8652,2023-08-20,13478.159999999998,Delivered
1290,13083,2023-08-19,14705.95,Shipped
1291,17911,2023-02-14,1546.98,Pending
1292,6465,2023-10-18,4849.44,Shipped
1293,2939,2023-05-13,20877.36,Shipped
1294,11495,2023-01-03,38931.41,Delivered
1295,9748,2022-12-14,6728.790000000001,Pending
1296,21190,2023-03-18,14517.62,Shipped
1297,25276,2023-08-08,18275.03,Pending
1298,6155,2023-02-28,6486.29,Shipped
1299,22645,2023-06-06,5504.94,Delivered
1300,9883,2023-07-30,17968.28,Pending
1301,26736,2023-04-01,9652.14,Shipped
1302,29046,2022-12-06,6096.37,Pending
1303,7226,2023-07-12,13594.65,Delivered
1304,24193,2023-02-09,10907.76,Pending
1305,28764,2023-01-07,3022.69,Pending
1306,23983,2023-08-29,6169.63,Delivered
1307,5355,2023-01-25,15121.64,Shipped
1308,1918,2023-02-19,4392.36,Shipped
1309,1694,2023-08-02,24474.180000000004,Pending
1310,27059,2023-04-18,32219.24,Pending
1311,8150,2023-09-14,2398.95,Delivered
1312,24166,2022-11-18,5120.24,Delivered
1313,9931,2023-02-24,8416.5,Shipped
1314,23667,2023-01-10,3952.88,Pending
1315,12637,2023-05-23,4231.65,Pending
1316,1875,2023-08-30,25003.300000000007,Delivered
1317,25501,2023-03-25,35046.469999999994,Pending
1318,1914,2022-11-17,9365.16,Shipped
1319,10828,2022-12-27,12422.93,Pending
1320,17632,2023-09-18,12190.560000000001,Delivered
1321,9743,2023-04-06,14034.439999999999,Shipped
1322,16157,2023-02-13,4725.28,Shipped
1323,29756,2023-02-06,11933.35,Shipped
1324,7084,2023-05-19,6190.75,Shipped
1325,9720,2023-11-02,5506.07,Shipped
1326,7124,2023-09-07,14071.73,Delivered
1327,16166,2023-02-15,19990.5,Shipped
1328,630,2023-11-08,14014.329999999998,Shipped
1329,11242,2023-01-08,17472.87,Delivered
1330,12480,2023-06-21,3916.84,Pending
1331,18207,2023-04-24,17773.24,Delivered
1332,10805,2023-05-02,13524.0,Delivered
1333,24010,2023-06-14,12809.169999999998,Delivered
1334,12597,2023-10-22,4791.9400000000005,Shipped
1335,13478,2023-02-13,8306.82,Delivered
1336,14265,2023-06-26,4786.9,Delivered
1337,4047,2023-05-22,6810.969999999999,Shipped
1338,3044,2023-03-19,17844.529999999995,Pending
1339,29349,2023-07-18,26330.290000000005,Pending
1340,16789,2022-12-27,19936.52,Shipped
1341,1824,2023-01-16,2197.56,Delivered
1342,3397,2023-03-30,32617.67,Delivered
1343,24622,2023-06-13,6051.76,Pending
1344,16911,2022-12-09,16393.77,Pending
1345,26328,2023-07-27,493.44,Pending
1346,27885,2022-12-25,8894.9,Shipped
1347,28121,2023-10-19,12312.84,Shipped
1348,19672,2023-09-01,7706.97,Pending
1349,9833,2023-05-31,8384.48,Pending
1350,92,2023-03-04,4000.7,Delivered
1351,14641,2023-04-14,22061.78,Delivered
1352,26725,2023-04-18,22372.760000000002,Delivered
1353,1081,2023-07-09,11496.19,Shipped
1354,9674,2023-09-27,12768.59,Shipped
1355,9284,2023-07-14,16919.39,Pending
1356,22456,2023-07-27,10410.890000000001,Delivered
1357,6825,2023-06-11,1327.96,Shipped
1358,14286,2023-06-21,11596.7,Pending
1359,21659,2022-12-26,19720.199999999997,Pending
1360,18682,2023-02-23,12092.34,Shipped
1361,435,2023-03-10,3690.61,Shipped
1362,1534,2023-01-26,11956.01,Shipped
1363,26825,2023-03-29,4230.15,Pending
1364,16979,2023-05-11,18416.75,Shipped
1365,27989,2023-10-02,19492.579999999998,Delivered
1366,8855,2023-08-21,8715.439999999999,Pending
1367,3052,2023-08-03,23504.52,Shipped
1368,5102,2023-10-30,27679.739999999998,Pending
1369,662,2023-02-05,29047.78,Shipped
1370,25229,2023-10-11,1546.2,Pending
1371,12363,2023-11-09,14542.679999999998,Shipped
1372,20052,2023-07-06,13421.58,Delivered
1373,25279,2023-01-09,21560.39,Delivered
1374,25577,2023-06-19,9007.52,Pending
1375,7380,2022-12-25,14153.71,Pending
1376,8509,2023-10-06,21199.17,Pending
1377,25094,2023-08-13,8540.760000000002,Delivered
1378,9330,2023-04-10,15466.779999999999,Pending
1379,17052,2023-06-05,15730.58,Pending
1380,9328,2023-08-15,23266.33,Pending
1381,15864,2023-10-12,655.34,Shipped
1382,23502,2022-11-18,844.75,Pending
1383,18963,2023-09-06,851.87,Pending
1384,14080,2023-09-18,14772.42,Shipped
1385,23209,2023-03-07,20404.84,Delivered
1386,5017,2023-09-18,9571.16,Shipped
1387,1705,2023-05-03,4618.6900000000005,Shipped
1388,29016,2023-09-04,20372.82,Delivered
1389,26539,2023-11-11,27857.29,Delivered
1390,10137,2023-01-27,4771.27,Delivered
1391,27165,2023-06-12,6974.04,Pending
1392,13310,2023-05-06,29941.31,Pending
1393,10973,2023-01-27,2736.41,Pending
1394,29894,2023-07-13,11891.39,Delivered
1395,13217,2022-12-11,2162.61,Shipped
1396,15908,2023-02-03,1316.48,Pending
1397,1429,2023-08-13,10863.93,Shipped
1398,6353,2023-06-12,11578.460000000001,Pending
1399,8838,2022-11-26,28688.49,Delivered
1400,23148,2023-05-13,27692.549999999996,Delivered
1401,9346,2023-06-13,2057.45,Shipped
1402,24816,2023-07-30,4977.65,Delivered
1403,9580,2023-02-24,9905.69,Shipped
1404,1304,2023-09-07,1568.16,Delivered
1405,25881,2023-05-17,9332.1,Delivered
1406,12686,2023-10-16,1635.63,Shipped
1407,9232,2023-08-11,6088.24,Shipped
1408,16183,2023-08-28,1378.64,Pending
1409,12994,2023-10-02,27990.920000000002,Shipped
1410,11117,2022-12-03,4679.02,Delivered
1411,4460,2023-07-13,12439.92,Shipped
1412,7133,2022-12-31,1172.3600000000001,Pending
1413,8325,2023-06-06,3142.66,Shipped
1414,17542,2023-07-03,20705.829999999998,Shipped
1415,27106,2023-01-21,22471.77,Delivered
1416,24323,2023-08-16,22254.450000000004,Pending
1417,7177,2023-08-25,21326.5,Delivered
1418,7135,2023-06-29,7263.52,Delivered
1419,20197,2023-06-26,26073.13,Pending
1420,6517,2023-08-19,33370.65,Delivered
1421,14398,2023-07-27,18074.22,Shipped
1422,15931,2023-08-21,21385.56,Shipped
1423,5371,2023-01-28,18113.84,Shipped
1424,22749,2022-12-09,5256.5,Shipped
1425,8286,2022-12-19,28686.6,Pending
1426,24754,2023-09-02,25155.530000000002,Delivered
1427,2212,2023-06-19,24618.38,Delivered
1428,26133,2023-03-16,19695.74,Pending
1429,29146,2023-06-05,1250.48,Pending
1430,28161,2023-11-02,26965.79,Pending
1431,8819,2023-04-24,26555.4,Delivered
1432,3013,2023-05-25,18523.02,Pending
1433,24945,2023-04-02,7089.860000000001,Pending
1434,27834,2023-05-29,14799.14,Shipped
1435,10938,2023-07-08,26561.72,Delivered
1436,2747,2022-12-18,11047.509999999998,Pending
1437,13794,2023-06-09,25433.729999999996,Shipped
1438,10811,2023-09-24,6292.65,Shipped
1439,22343,2022-11-22,47753.54000000001,Pending
1440,609,2023-02-07,16615.370000000003,Pending
1441,28304,2023-05-12,7946.38,Shipped
1442,21037,2023-09-17,19370.93,Shipped
1443,25914,2023-09-27,12388.509999999998,Delivered
1444,29932,2023-05-21,3421.7,Pending
1445,25313,2023-10-14,15142.66,Delivered
1446,18823,2023-05-29,3196.36,Pending
1447,26731,2023-10-22,16278.55,Shipped
1448,8319,2023-05-07,27426.420000000002,Delivered
1449,23294,2023-05-30,29026.300000000003,Pending
1450,10041,2023-05-01,9627.029999999999,Pending
1451,1868,2023-07-12,8425.55,Delivered
1452,26443,2023-05-13,7089.36,Pending
1453,6041,2023-03-30,14878.200000000003,Pending
1454,21968,2023-04-22,25618.31,Shipped
1455,25145,2023-08-12,2292.43,Delivered
1456,26853,2023-04-26,3296.28,Pending
1457,463,2023-01-15,8325.050000000001,Shipped
1458,4503,2022-12-22,5571.719999999999,Shipped
1459,6507,2023-09-23,4331.6,Pending
1460,8061,2023-05-31,2384.45,Delivered
1461,3887,2022-12-04,21388.59,Pending
1462,6267,2023-06-30,7970.34,Shipped
1463,22798,2023-07-11,2759.57,Pending
1464,21527,2023-07-19,9879.19,Pending
1465,17628,2023-04-01,9436.029999999999,Delivered
1466,23389,2022-11-15,39329.86,Shipped
1467,9491,2023-09-22,2127.73,Pending
1468,11337,2023-03-15,27218.690000000002,Delivered
1469,5547,2023-02-25,790.2,Shipped
1470,27135,2023-08-24,31401.39,Shipped
1471,1133,2023-09-24,16207.99,Shipped
1472,29111,2023-05-05,26314.689999999995,Shipped
1473,1146,2023-05-11,12387.07,Delivered
1474,29741,2023-10-26,17041.940000000002,Delivered
1475,14204,2023-08-28,19058.31,Pending
1476,6850,2023-10-30,14279.64,Delivered
1477,17541,2023-03-08,32718.289999999997,Shipped
1478,13323,2023-09-11,31793.489999999998,Pending
1479,749,2023-02-06,8995.47,Delivered
1480,14517,2023-04-23,1919.43,Delivered
1481,21775,2022-11-30,12853.08,Shipped
1482,27795,2023-07-25,17294.85,Delivered
1483,16094,2023-03-18,20137.409999999996,Shipped
1484,4998,2023-05-30,23982.870000000003,Pending
1485,13469,2022-12-04,20694.960000000003,Pending
1486,29961,2023-10-02,32051.450000000004,Shipped
1487,11987,2023-01-09,26386.52,Delivered
1488,8438,2023-03-14,19661.629999999997,Delivered
1489,27711,2023-10-15,24976.2,Delivered
1490,18596,2023-03-14,29254.260000000002,Pending
1491,14907,2022-12-23,18976.95,Shipped
1492,27618,2023-08-04,18961.42,Delivered
1493,7047,2023-07-10,29030.27,Delivered
1494,23438,2023-06-26,13046.509999999998,Delivered
1495,12620,2023-11-03,6674.66,Shipped
1496,18622,2023-05-09,25801.1,Pending
1497,23078,2023-08-24,21696.09,Pending
1498,3137,2023-01-21,26257.72,Pending
1499,27716,2023-06-19,9611.369999999999,Pending
1500,6378,2023-01-09,11603.500000000002,Pending
1501,22316,2023-09-04,26326.5,Delivered
1502,25241,2023-06-09,13104.95,Delivered
1503,14675,2023-06-24,13562.489999999998,Delivered
1504,12118,2023-02-03,7537.55,Pending
1505,8325,2023-09-18,17648.4,Delivered
1506,6058,2023-01-08,11727.3,Pending
1507,17248,2023-04-17,23595.56,Pending
1508,26331,2023-06-18,14224.670000000002,Delivered
1509,4272,2023-10-05,2248.78,Shipped
1510,24825,2023-05-02,6895.5,Delivered
1511,20623,2023-05-06,7682.64,Delivered
1512,29661,2023-04-06,15193.429999999998,Shipped
1513,16707,2023-09-12,31806.5,Shipped
1514,26271,2022-12-22,24647.7,Delivered
1515,25383,2022-12-29,17060.46,Delivered
1516,14464,2023-08-19,6506.0,Shipped
1517,23969,2023-03-17,1466.96,Pending
1518,27075,2023-10-05,5240.64,Delivered
1519,7691,2023-03-05,17160.43,Pending
1520,22149,2023-05-28,21230.75,Shipped
1521,15837,2023-10-03,20588.530000000002,Delivered
1522,4773,2022-11-13,31220.43,Pending
1523,17708,2023-01-05,2133.32,Shipped
1524,23210,2023-02-08,6524.28,Shipped
1525,19371,2023-02-14,11408.8,Pending
1526,3697,2023-10-16,24380.369999999995,Pending
1527,21801,2023-05-02,28241.08,Pending
1528,13250,2023-07-15,12783.890000000001,Delivered
1529,1889,2023-04-19,13340.390000000001,Delivered
1530,22878,2023-07-21,17507.63,Shipped
1531,20866,2023-01-17,5358.24,Delivered
1532,26243,2022-11-12,3346.2,Delivered
1533,13789,2023-10-29,4776.69,Delivered
1534,7146,2022-12-21,8274.36,Shipped
1535,6814,2023-07-19,9526.029999999999,Shipped
1536,16576,2022-11-26,961.16,Pending
1537,10383,2023-11-10,13848.590000000002,Delivered
1538,24248,2022-12-19,2000.36,Shipped
1539,29337,2023-02-23,13504.099999999999,Shipped
1540,16737,2022-11-26,8884.17,Pending
1541,17713,2023-09-26,17065.98,Delivered
1542,24392,2023-02-10,13303.890000000001,Shipped
1543,16485,2023-03-25,9327.78,Delivered
1544,25709,2023-06-22,13550.019999999999,Delivered
1545,4794,2023-09-10,2296.45,Pending
1546,3780,2023-07-21,5319.15,Pending
1547,16959,2023-10-19,9992.11,Shipped
1548,19984,2023-05-15,2981.82,Pending
1549,10011,2023-09-08,390.51,Pending
1550,24459,2023-02-02,9016.17,Delivered
1551,16117,2023-02-01,6505.049999999999,Pending
1552,16377,2023-11-03,7817.7300000000005,Pending
1553,27376,2023-02-24,14900.09,Shipped
1554,16825,2023-04-28,12766.3,Shipped
1555,12596,2023-10-17,19700.44,Pending
1556,26009,2023-10-22,12267.909999999998,Shipped
1557,25165,2023-05-27,4672.55,Pending
1558,1286,2023-07-08,4702.64,Shipped
1559,15568,2023-01-12,13179.5,Pending
1560,15658,2023-05-01,16763.93,Pending
1561,5445,2022-11-26,24825.47,Pending
1562,14216,2023-01-02,19550.66,Delivered
1563,1098,2023-03-06,1510.08,Pending
1564,12566,2022-12-24,16830.510000000002,Shipped
1565,2617,2023-05-06,6969.23,Pending
1566,7109,2023-03-23,7151.62,Shipped
1567,2666,2023-02-20,11415.08,Pending
1568,22476,2023-03-23,5885.61,Pending
1569,25542,2023-02-22,12578.019999999999,Delivered
1570,71,2023-05-06,3365.62,Pending
1571,18084,2023-08-18,26189.879999999997,Delivered
1572,16464,2023-06-19,211.05,Shipped
1573,18116,2023-08-16,18902.870000000003,Shipped
1574,8343,2023-10-26,4233.6,Shipped
1575,6655,2022-11-19,15978.199999999999,Shipped
1576,28631,2023-08-28,3230.5299999999997,Delivered
1577,26603,2023-06-01,10234.630000000001,Shipped
1578,8375,2023-07-29,34637.08,Pending
1579,16948,2023-07-24,27979.850000000002,Shipped
1580,18305,2023-05-31,10945.7,Delivered
1581,5960,2022-12-27,17890.57,Shipped
1582,19224,2023-05-25,16086.54,Delivered
1583,20764,2023-04-21,6939.45,Shipped
1584,22776,2023-11-10,11522.630000000001,Shipped
1585,28902,2023-07-17,11889.67,Pending
1586,12964,2023-03-06,4487.72,Pending
1587,22640,2023-07-18,7106.3,Shipped
1588,25196,2023-07-03,21456.6,Shipped
1589,4114,2023-11-06,28057.670000000002,Pending
1590,11710,2023-04-20,19700.53,Pending
1591,1056,2023-09-12,7347.19,Delivered
1592,25969,2023-01-09,3627.18,Pending
1593,22520,2023-03-29,748.29,Delivered
1594,12297,2023-11-10,14911.419999999998,Pending
1595,21231,2023-09-05,5887.26,Delivered
1596,26012,2023-11-10,2874.48,Pending
1597,11616,2023-07-11,15365.12,Pending
1598,27725,2023-03-29,24167.710000000003,Pending
1599,7393,2023-03-02,16097.05,Pending
1600,5223,2023-06-08,21532.389999999996,Delivered
1601,27715,2023-06-17,9024.119999999999,Delivered
1602,23475,2023-01-27,22155.93,Pending
1603,13291,2023-04-07,13620.46,Pending
1604,7915,2023-06-26,12649.619999999999,Shipped
1605,26080,2023-05-18,2669.48,Shipped
1606,23456,2023-08-18,21133.81,Pending
1607,23977,2023-08-02,1029.1,Pending
1608,7580,2023-09-26,12193.23,Pending
1609,27822,2023-07-21,2591.8,Delivered
1610,26040,2022-12-01,23013.390000000003,Pending
1611,28181,2023-07-04,12723.38,Shipped
1612,7991,2023-08-09,21496.43,Shipped
1613,7778,2023-07-24,10829.630000000001,Shipped
1614,22974,2023-10-02,13796.17,Shipped
1615,26679,2023-08-10,27931.47,Delivered
1616,25948,2022-12-12,11684.83,Pending
1617,7793,2023-08-16,17183.68,Delivered
1618,637,2023-10-14,13811.07,Delivered
1619,26690,2023-06-25,2609.88,Pending
1620,1345,2023-10-24,2110.22,Pending
1621,28019,2022-11-15,5122.5,Delivered
1622,21638,2023-01-13,12960.630000000001,Delivered
1623,18590,2023-07-24,16405.63,Delivered
1624,9207,2023-06-29,2563.6899999999996,Pending
1625,16916,2023-01-24,4755.09,Delivered
1626,21457,2023-03-25,1772.16,Shipped
1627,25676,2023-02-19,11845.169999999998,Shipped
1628,13823,2023-03-15,15148.070000000002,Pending
1629,19578,2023-08-10,11360.01,Shipped
1630,20469,2023-05-03,27072.800000000003,Shipped
1631,1406,2023-10-18,26118.009999999995,Delivered
1632,23687,2023-09-03,29389.69,Delivered
1633,4136,2023-09-04,6927.65,Pending
1634,29765,2023-04-18,4309.48,Delivered
1635,10337,2023-05-07,32653.03,Shipped
1636,27819,2023-08-25,24386.44,Pending
1637,4841,2022-12-27,11808.71,Delivered
1638,14930,2023-08-08,12005.11,Delivered
1639,10584,2023-08-07,28290.33,Delivered
1640,29202,2022-12-15,1693.06,Shipped
1641,9417,2023-07-24,5254.030000000001,Pending
1642,20155,2023-05-08,20221.010000000002,Shipped
1643,22226,2022-12-17,17231.65,Pending
1644,27846,2023-10-29,5674.139999999999,Shipped
1645,21681,2023-04-09,2521.75,Shipped
1646,22221,2023-03-09,12750.64,Shipped
1647,21928,2023-10-07,20573.14,Delivered
1648,24966,2023-03-04,12001.12,Pending
1649,12393,2023-09-18,8564.87,Delivered
1650,27352,2023-06-17,13845.89,Shipped
1651,16662,2023-01-31,21538.75,Shipped
1652,13872,2023-11-08,10810.289999999999,Shipped
1653,15837,2023-05-16,5471.360000000001,Shipped
1654,10312,2023-06-30,24299.839999999997,Delivered
1655,17919,2022-11-27,22347.04,Shipped
1656,8411,2023-03-05,6703.58,Delivered
1657,25063,2023-07-01,5162.45,Delivered
1658,25841,2023-04-01,24322.69,Shipped
1659,12702,2023-09-17,38417.25,Delivered
1660,11677,2022-11-15,12642.26,Shipped
1661,9233,2023-09-11,24569.76,Shipped
1662,29297,2023-02-15,30296.559999999998,Delivered
1663,13606,2023-06-06,23640.82,Shipped
1664,21647,2022-11-29,10818.460000000001,Pending
1665,27586,2023-02-06,8842.779999999999,Delivered
1666,21570,2023-06-24,27813.53,Delivered
1667,27004,2022-12-02,865.04,Delivered
1668,9276,2023-03-10,24732.29,Delivered
1669,6358,2023-09-23,15241.920000000002,Delivered
1670,17075,2023-01-22,11206.27,Pending
1671,14851,2022-12-05,17954.800000000003,Pending
1672,1763,2023-04-24,9953.869999999999,Shipped
1673,19061,2023-07-05,29945.51,Shipped
1674,12767,2022-11-22,21690.180000000004,Pending
1675,29479,2022-11-24,25648.49,Shipped
1676,22931,2022-11-24,19261.69,Shipped
1677,4897,2023-07-10,27011.5,Delivered
1678,29130,2023-06-29,30004.77,Shipped
1679,19580,2023-11-02,14501.49,Delivered
1680,26609,2023-01-31,668.33,Shipped
1681,14618,2022-12-26,202.65,Delivered
1682,3792,2022-12-19,10021.239999999998,Delivered
1683,16526,2023-11-08,13485.46,Shipped
1684,19017,2023-06-03,35290.979999999996,Delivered
1685,13766,2022-12-31,5715.469999999999,Shipped
1686,6310,2022-11-20,7905.1900000000005,Delivered
1687,14685,2022-12-03,18562.35,Pending
1688,3513,2023-09-08,14758.24,Pending
1689,15943,2023-04-08,28559.41,Shipped
1690,19291,2023-07-09,12648.46,Shipped
1691,25851,2023-01-01,8363.31,Pending
1692,28689,2023-04-04,19263.38,Pending
1693,16798,2023-07-21,4237.95,Shipped
1694,27538,2023-04-09,4299.099999999999,Delivered
1695,24,2023-01-21,9555.140000000001,Shipped
1696,23631,2023-03-24,5013.54,Pending
1697,1395,2023-07-07,494.64,Pending
1698,18577,2023-04-20,1959.2,Delivered
1699,11048,2022-12-15,22033.77,Pending
1700,11534,2023-01-25,23171.01,Delivered
1701,1383,2023-02-10,13569.160000000002,Pending
1702,8375,2023-02-04,46223.909999999996,Delivered
1703,20619,2023-11-04,34821.780000000006,Shipped
1704,6753,2023-10-17,21335.110000000004,Shipped
1705,22622,2023-10-13,12239.53,Shipped
1706,22164,2023-10-02,19426.89,Pending
1707,2120,2023-11-01,1268.07,Delivered
1708,28954,2023-03-30,12864.71,Pending
1709,28666,2023-04-28,34826.95,Pending
1710,27168,2023-03-10,5373.9,Delivered
1711,24144,2023-02-09,5642.53,Pending
1712,24591,2023-11-10,14283.33,Delivered
1713,8037,2022-11-23,22588.350000000002,Shipped
1714,28909,2023-11-02,27888.85,Pending
1715,18753,2023-05-13,24318.56,Pending
1716,24240,2023-08-25,12341.94,Delivered
1717,6785,2023-04-27,8808.88,Shipped
1718,12426,2023-02-18,876.54,Shipped
1719,5804,2023-09-11,18414.16,Delivered
1720,7788,2023-08-22,4750.94,Shipped
1721,11327,2023-05-05,4484.860000000001,Delivered
1722,13947,2023-02-11,11578.8,Pending
1723,21586,2023-01-30,25657.370000000003,Shipped
1724,9293,2022-11-25,25277.519999999997,Shipped
1725,19847,2023-05-06,5057.34,Shipped
1726,26174,2023-03-08,13781.07,Pending
1727,16024,2022-12-02,9557.58,Delivered
1728,21525,2023-07-15,30679.67,Pending
1729,21607,2023-10-08,15472.96,Shipped
1730,18501,2023-02-03,16777.61,Pending
1731,26510,2023-06-12,21883.71,Delivered
1732,18911,2023-10-31,18728.500000000004,Delivered
1733,8163,2023-03-23,10853.279999999999,Pending
1734,22541,2023-06-14,35759.899999999994,Delivered
1735,29677,2023-01-09,10344.89,Delivered
1736,5152,2022-12-16,9799.82,Shipped
1737,452,2023-07-02,11539.7,Delivered
1738,17054,2022-11-15,6966.12,Delivered
1739,27261,2023-01-02,11629.619999999999,Shipped
1740,25583,2023-07-01,31421.89,Shipped
1741,22217,2023-05-04,17647.699999999997,Pending
1742,27417,2023-04-17,30513.020000000004,Delivered
1743,17809,2023-03-29,2113.9900000000002,Pending
1744,9696,2023-11-07,17103.84,Shipped
1745,50,2023-06-29,3841.76,Delivered
1746,10621,2023-09-27,560.19,Delivered
