OrderID,ProductID,Quantity,PricePerUnit
1863,6550,1,9.49
1863,2588,4,489.05
1863,4145,4,673.67
1863,7863,9,463.71
1863,220,8,908.41
1863,8982,7,706.95
1863,1432,3,739.4
1864,5540,1,272.79
1865,5004,10,562.54
1865,1225,1,134.5
1865,8521,6,544.47
1865,5582,7,217.53
1865,7757,5,124.21
1865,3495,6,162.89
1866,400,6,4.08
1866,5489,8,799.45
1866,8625,2,905.37
1866,2109,8,906.1
1866,1516,6,260.53
1866,4364,2,695.54
1867,647,2,915.72
1867,8844,3,284.99
1867,8861,7,42.25
1867,350,2,752.82
1867,258,1,182.18
1867,5820,10,124.28
1867,9368,1,732.18
1868,3933,8,459.39
1868,2257,9,300.94
1868,6936,7,76.04
1868,8366,6,125.22
1869,5724,5,533.44
1869,3285,2,434.64
1869,4645,5,920.15
1869,5499,8,542.28
1869,3178,8,376.95
1869,523,8,566.79
1869,6534,9,578.17
1869,9426,4,129.88
1869,9584,8,58.0
1869,8274,8,171.88
1870,2646,3,554.96
1870,9338,9,721.44
1870,8027,4,143.79
1870,1878,1,608.96
1870,5907,3,139.37
1870,1844,3,47.33
1870,2618,3,389.34
1870,6515,1,5.85
1870,5932,5,476.24
1871,366,10,186.41
1871,9734,4,750.27
1871,7957,4,853.78
1871,623,10,157.33
1871,3872,8,373.58
1872,442,3,762.79
1872,7296,4,757.18
1872,6401,3,960.16
1872,6730,1,520.52
1872,1806,2,754.78
1872,4128,8,941.48
1872,8101,5,542.11
1872,4029,9,505.43
1872,9578,7,918.44
1873,9981,4,356.87
1873,7014,9,16.66
1873,4860,3,173.48
1873,3073,9,112.86
1873,6296,9,207.19
1873,9613,4,83.56
1874,4291,3,751.71
1874,6386,7,355.72
1875,1730,7,12.46
1875,5754,6,63.64
1875,2482,4,421.28
1875,7229,9,46.37
1875,3684,6,998.23
1875,8822,8,605.04
1875,6087,3,597.25
1875,4367,6,546.66
1875,4972,6,924.48
1875,5608,1,660.64
1876,1256,10,98.73
1876,5859,1,222.28
1877,5448,3,429.41
1877,3327,7,995.41
1877,26,4,992.57
1877,1647,5,620.04
1877,5249,6,478.09
1877,7283,1,840.73
1877,8309,6,955.67
1877,2283,7,157.97
1877,8076,4,709.82
1878,2038,5,876.95
1878,7575,4,862.74
1878,3715,1,637.75
1879,4306,4,718.87
1879,3081,6,159.7
1879,4972,2,924.48
1879,8195,5,640.85
1879,180,10,307.33
1880,2735,4,181.8
1880,4490,7,28.2
1880,5251,2,971.4
1880,1486,1,996.99
1880,2261,10,437.81
1880,26,8,992.57
1880,6621,4,855.71
1880,6483,7,978.17
1880,9516,2,153.73
1881,1109,5,299.23
1881,4858,1,120.51
1881,7639,8,45.33
1881,6754,10,754.82
1881,5004,2,562.54
1881,1568,3,687.99
1881,7516,9,31.36
1881,5713,4,925.34
1881,6479,4,752.74
1882,416,10,410.42
1882,2203,9,838.39
1883,8508,2,813.13
1883,5895,8,511.85
1883,1212,4,27.07
1883,6746,3,420.85
1883,2275,8,962.78
1884,9845,10,837.1
1884,7503,7,55.29
1884,7361,5,760.94
1884,1555,3,638.38
1884,6690,4,43.64
1884,177,6,227.04
1884,4432,7,103.31
1884,5993,10,358.59
1884,5619,1,628.41
1884,6615,9,762.8
1885,255,5,792.44
1885,2804,8,875.65
1885,7741,7,717.95
1885,8349,1,251.95
1885,4068,9,72.68
1885,1350,1,289.28
1886,1330,8,388.82
1886,2660,4,174.83
1886,1482,4,249.65
1887,4347,2,784.82
1887,7331,9,283.08
1887,6336,8,148.0
1887,9665,3,172.06
1887,5684,6,261.64
1887,4785,3,114.73
1887,2619,8,452.33
1887,9798,2,668.58
1887,3219,7,904.22
1887,3569,10,999.04
1888,6051,4,112.54
1888,5343,1,731.24
1888,9716,8,818.27
1888,3657,9,732.47
1889,3588,1,890.3
1889,1092,7,464.21
1889,7845,7,304.12
1889,9717,6,232.77
1889,7629,7,506.9
1889,3103,10,428.14
1889,6378,7,663.97
1890,2700,7,889.7
1890,6722,5,490.43
1890,2996,8,708.56
1890,7309,1,778.34
1890,5430,10,837.63
1890,9233,7,585.39
1891,7893,6,830.51
1891,224,2,124.22
1891,530,10,988.02
1891,4598,2,90.95
1891,9758,9,28.15
1891,3663,6,945.61
1891,2303,2,598.06
1892,354,3,832.55
1892,7042,5,720.92
1892,8248,1,157.1
1892,1100,6,640.56
1892,5393,5,579.02
1892,2902,9,691.95
1893,6495,4,885.98
1893,9583,3,993.72
1893,6352,1,591.51
1893,7146,5,655.76
1894,7144,7,724.31
1894,1445,10,287.2
1894,5711,5,83.4
1894,9976,3,201.76
1894,8377,3,502.68
1895,6761,4,889.66
1895,7725,6,299.56
1895,9385,4,504.87
1895,7683,9,853.55
1895,9613,10,83.56
1895,4936,6,527.05
1895,8171,1,932.26
1896,4976,5,8.3
1896,5149,6,241.79
1896,5931,4,596.65
1896,9861,7,17.18
1896,4199,10,951.64
1896,6572,9,765.95
1896,2723,8,409.88
1896,2158,8,95.33
1897,7900,3,131.71
1898,5537,2,789.01
1898,1078,4,128.58
1898,7599,8,395.71
1898,9840,4,476.31
1898,3312,10,602.05
1898,8196,10,203.85
1898,2534,8,893.67
1899,9575,2,336.34
1899,2876,7,423.1
1899,1300,2,11.0
1899,4780,8,973.9
1899,7362,2,677.57
1899,9562,8,672.75
1899,6922,1,56.22
1899,2234,4,872.55
1900,5088,9,405.32
1900,4845,4,562.04
1900,8494,1,884.38
1900,1322,1,120.61
1900,8384,1,801.55
1900,6911,4,745.03
1901,7747,2,545.73
1901,3297,6,589.04
1901,6508,3,728.09
1901,7194,6,604.0
1901,6681,7,470.22
1901,6128,6,772.35
1901,7230,5,212.0
1901,6603,2,986.11
1901,3410,9,90.0
1902,9065,4,743.71
1902,9618,7,823.21
1902,9847,2,539.84
1902,9975,10,372.77
1902,7649,6,63.14
1903,8346,8,724.41
1903,9201,10,473.45
1903,4668,1,332.75
1904,232,4,405.26
1904,4566,3,820.88
1904,9565,10,240.05
1904,2675,4,355.17
1904,4868,4,17.11
1904,4643,10,124.69
1904,6062,8,561.24
1904,2575,8,887.66
1904,4958,4,632.86
1905,3011,3,195.87
1905,6220,8,445.69
1905,8306,3,902.03
1905,4714,9,997.16
1905,3102,10,75.55
1906,594,4,409.69
1906,594,2,409.69
1906,9032,4,626.13
1906,7309,1,778.34
1906,2640,6,250.9
1907,1422,9,826.59
1907,4623,2,358.11
1907,4520,3,837.26
1907,9082,2,769.73
1907,6293,4,529.89
1908,8840,5,62.43
1908,2003,10,744.95
1908,9306,6,428.47
1908,5304,6,182.86
1908,1468,2,871.3
1908,5918,6,83.29
1908,9899,5,221.61
1908,7017,5,678.88
1908,5275,10,704.23
1909,3249,9,418.2
1909,4862,7,997.86
1909,7312,6,526.2
1909,9343,3,353.49
1909,5991,5,217.91
1909,584,7,602.46
1909,4748,4,34.13
1909,6652,2,357.2
1909,2034,10,738.6
1909,9978,4,549.83
1910,6692,2,698.12
1910,3295,2,997.71
1910,4365,1,327.72
1910,4495,3,146.14
1910,8544,1,935.18
1910,1473,9,346.38
1910,5248,5,779.72
1911,1958,10,512.52
1912,3892,8,654.14
1912,8316,5,43.73
1912,8287,6,54.84
1912,990,3,709.65
1913,2161,1,411.63
1913,8035,2,862.05
1913,4945,2,504.28
1913,1036,2,483.51
1913,5230,1,665.06
1913,511,8,570.74
1913,1775,10,626.67
1913,6356,1,773.4
1914,2294,5,705.93
1914,9220,10,770.53
1914,9763,9,377.34
1914,6223,7,741.57
1914,9514,5,629.13
1915,9589,1,344.06
1915,8667,1,355.39
1915,7805,6,963.82
1915,8983,2,805.55
1915,327,10,679.38
1915,4523,4,862.45
1915,8724,8,857.84
1915,3951,8,858.12
1916,2567,8,738.16
1917,8906,4,340.22
1917,9288,4,34.2
1917,3189,4,233.69
1917,1952,2,684.7
1917,5595,6,108.93
1918,2977,5,145.63
1918,7858,7,349.89
1918,997,8,90.12
1918,3341,7,522.55
1918,2475,2,498.71
1918,8790,7,603.74
1918,6383,2,423.06
1918,8131,9,414.17
1919,5649,3,447.65
1920,6296,1,207.19
1920,7452,3,848.32
1920,759,4,956.63
1920,7542,7,658.34
1920,3798,6,871.58
1920,5995,4,983.88
1920,549,4,847.49
1921,784,4,987.06
1921,9174,10,144.93
1921,9472,8,395.97
1921,5665,5,846.17
1921,2951,1,683.89
1921,350,8,752.82
1921,8015,6,190.04
1922,7383,1,422.67
1922,7477,10,980.51
1922,3893,10,299.74
1922,3802,8,388.5
1922,1462,7,279.94
1922,6556,4,104.88
1922,6045,2,830.36
1922,2615,2,627.07
1922,67,1,940.58
1923,8489,5,445.83
1923,8421,5,365.64
1924,9246,10,550.41
1924,209,9,800.87
1924,4288,3,398.05
1924,2102,9,47.56
1924,3620,6,841.83
1924,6438,3,400.46
1924,9803,1,341.19
1925,8129,2,137.22
1925,9176,8,383.74
1925,5263,10,54.46
1925,1914,7,579.96
1925,1280,4,946.95
1925,1210,4,297.14
1925,2883,2,960.33
1925,5806,8,153.5
1925,2771,8,674.66
1925,4282,10,909.17
1926,6712,6,414.42
1926,1178,5,521.44
1927,1307,2,657.97
1927,9782,5,829.97
1927,8436,10,230.53
1927,3625,10,365.28
1927,8385,1,821.35
1927,7261,9,220.16
1927,9057,4,805.09
1928,6055,6,934.97
1928,5842,8,52.98
1928,3509,5,525.67
1929,1884,5,520.73
1929,7497,4,194.27
1929,6543,8,322.7
1929,8574,8,677.15
1929,9661,5,658.48
1929,7599,3,395.71
1929,7250,9,487.99
1930,5727,5,439.7
1930,5964,7,363.16
1930,542,4,996.15
1930,1454,4,563.75
1930,1347,5,848.92
1930,816,10,216.64
1931,974,6,787.58
1931,883,10,999.55
1932,9599,10,688.66
1932,4312,3,889.13
1932,9994,5,97.49
1932,9664,5,686.75
1932,3128,2,363.84
1933,8956,3,880.14
1933,6729,5,218.57
1933,4564,6,325.88
1933,6473,1,661.85
1933,4692,4,961.35
1934,5929,3,819.72
1934,2789,9,33.46
1934,1428,8,687.84
1934,2309,6,893.98
1934,3483,8,91.26
1934,3776,8,186.15
1935,7480,9,415.01
1935,3722,4,849.75
1935,5047,10,454.11
1935,1866,9,912.16
1935,3497,6,907.02
1935,1078,5,128.58
1936,4626,2,353.89
1936,737,1,128.69
1936,3752,7,160.39
1936,6994,7,770.88
1936,5654,4,748.58
1936,8598,7,148.93
1936,1464,5,983.12
1936,7612,6,313.01
1936,6635,7,410.87
1937,2503,5,206.19
1937,8190,9,674.98
1937,1396,6,579.98
1937,5523,5,485.13
1937,2829,9,147.58
1937,2979,6,537.39
1937,9693,5,934.63
1937,6607,10,360.48
1938,8174,9,427.26
1938,7033,1,595.99
1938,2659,8,211.32
1938,3168,1,313.06
1938,7039,4,615.85
1938,9571,9,408.87
1938,2555,2,117.54
1939,2068,5,839.49
1939,7827,3,567.86
1939,6222,10,693.19
1939,9505,2,511.76
1939,1568,8,687.99
1939,6061,2,62.44
1939,7694,9,626.36
1940,411,6,555.0
1940,7956,5,808.33
1940,1506,8,756.1
1940,3902,2,936.16
1940,6380,8,917.51
1940,1056,6,105.4
1940,328,7,406.85
1940,8833,9,598.8
1940,5326,4,35.66
1941,2107,4,532.55
1942,9596,3,939.86
1942,3740,8,346.44
1942,7786,10,648.88
1942,9093,1,109.22
1942,4268,1,169.5
1942,8053,8,355.42
1942,2922,1,87.58
1942,6363,8,675.46
1942,3163,7,239.7
1942,9947,3,396.77
1943,574,8,703.32
1943,8745,4,258.59
1943,4712,4,340.91
1943,8367,4,695.08
1943,7649,8,63.14
1944,703,7,234.94
1944,4605,1,105.69
1944,8030,5,577.99
1944,4633,2,15.67
1944,2197,6,154.73
1944,8324,7,744.65
1944,7505,10,632.35
1944,8846,7,578.5
1944,2537,1,97.48
1944,8726,1,269.03
1945,8763,3,100.67
1945,1230,3,186.93
1945,9218,5,644.33
1946,5029,5,174.6
1946,1881,4,979.64
1946,4478,10,604.89
1946,3703,9,728.17
1946,5809,6,103.15
1946,15,5,892.81
1947,1365,5,3.88
1947,7400,6,385.12
1947,7729,10,60.02
1947,4642,5,704.45
1947,3691,6,4.94
1947,2283,9,157.97
1947,6407,1,804.72
1948,1400,2,963.47
1948,9427,10,695.91
1948,7244,10,180.98
1948,3920,1,563.09
1948,9499,2,849.75
1948,4513,9,867.24
1948,4942,8,971.2
1948,4456,10,36.98
1949,9174,10,144.93
1949,5042,1,293.37
1949,2378,4,101.31
1949,1350,9,289.28
1949,4677,2,135.76
1949,325,7,400.03
1950,1381,3,259.18
1950,4592,8,674.01
1950,8896,1,280.0
1950,8152,10,782.79
1950,5891,4,759.69
1950,8644,6,600.87
1950,5290,4,366.64
1951,8557,8,733.54
1951,7529,6,632.54
1951,5709,2,563.91
1951,2603,2,491.79
1951,4394,8,588.31
1951,6644,9,50.7
1952,4588,8,930.67
1952,9582,9,20.77
1952,2979,2,537.39
1952,1590,3,516.74
1952,9861,3,17.18
1952,4476,9,950.76
1952,1065,8,860.8
1952,743,9,458.94
1952,85,8,283.7
1953,4385,7,901.63
1953,3257,2,912.47
1953,2221,3,981.05
1953,7066,5,289.25
1953,4648,4,169.7
1953,4127,9,761.1
1953,7882,2,846.03
1953,6662,7,48.57
1953,3900,10,936.36
1954,1832,2,260.13
1954,3149,7,930.71
1954,7468,10,66.36
1954,9511,6,914.79
1954,8112,7,169.47
1955,8960,7,462.76
1955,8731,1,472.01
1955,1032,6,340.03
1955,7373,4,666.92
1955,5357,9,807.4
1955,9944,5,40.87
1955,8718,6,719.75
1955,3928,9,579.24
1955,5660,8,575.67
1956,2397,3,102.3
1956,4186,1,989.85
1956,6921,5,32.29
1956,5553,2,732.05
1956,1944,4,763.44
1956,4925,7,864.76
1956,6810,1,31.91
1956,277,9,967.75
1957,9532,9,534.74
1957,1806,3,754.78
1957,5112,9,895.46
1957,1076,6,446.14
1957,7666,2,985.73
1957,9172,3,200.26
1957,4781,2,501.81
1958,8672,5,148.92
1958,832,7,468.08
1958,7031,9,797.88
1958,2109,1,906.1
1958,8665,2,124.41
1958,6892,6,598.83
1959,6903,10,675.53
1959,1483,9,73.03
1959,7951,1,487.15
1959,1174,9,462.16
1959,5904,4,314.35
1959,8109,1,260.12
1959,3233,10,385.96
1959,209,8,800.87
1959,5886,2,830.93
1959,819,5,759.11
1960,7129,6,989.84
1960,8541,3,576.03
1960,8671,8,441.89
1960,6439,10,618.46
1960,5518,2,756.45
1960,6971,3,562.04
1960,3240,4,460.8
1960,5436,7,981.53
1960,5144,10,676.18
1961,3354,3,407.68
1961,8203,6,925.42
1961,76,5,92.49
1961,5413,2,101.66
1961,7176,1,960.31
1961,8475,10,207.18
1961,9259,4,223.86
1961,6568,6,408.7
1961,2308,8,924.4
1962,7658,7,741.66
1962,72,8,496.78
1962,3195,7,275.58
1962,7783,9,340.3
1962,7836,9,915.08
1962,3530,10,68.24
1962,7532,7,166.4
1962,4126,5,96.43
1963,5867,10,10.05
1963,1399,8,183.53
1964,2439,1,105.99
1964,4130,6,942.75
1964,3080,3,481.59
1964,657,3,478.41
1964,783,6,617.31
1965,6630,1,616.73
1965,1119,7,450.84
1965,9875,3,399.93
1966,5281,1,876.78
1966,8147,2,296.87
1966,31,4,187.87
1966,7295,1,15.3
1966,7146,7,655.76
1966,2378,6,101.31
1966,3170,10,975.29
1966,2877,6,11.88
1966,3530,7,68.24
1966,2711,2,305.85
1967,8986,3,84.45
1967,4201,7,333.67
1967,1377,10,825.69
1967,5576,1,79.49
1967,2409,8,500.39
1967,4027,2,528.39
1967,1006,6,488.44
1967,9161,6,20.33
1967,7584,9,832.78
1968,9385,4,504.87
1968,6109,6,799.81
1968,4853,2,362.46
1968,486,9,514.4
1969,3253,4,197.84
1969,6644,4,50.7
1969,8246,8,646.64
1969,9272,4,997.45
1969,2954,8,50.7
1969,2519,1,843.81
1969,7232,5,948.98
1970,8038,8,165.55
1970,8640,1,70.88
1970,7554,5,468.37
1970,4414,2,328.96
1970,9671,5,397.72
1970,9573,2,179.17
1970,951,10,79.59
1970,4351,5,482.28
1970,2056,5,725.69
1971,3443,5,712.55
1971,7327,5,115.97
1972,3887,4,922.44
1972,8677,9,704.32
1972,7174,4,459.17
1972,3613,10,385.25
1973,316,2,746.24
1974,5802,1,753.16
1974,8464,7,72.34
1974,1996,6,214.16
1974,4488,6,112.36
1974,9330,5,415.01
1975,227,5,838.62
1975,4408,2,200.84
1975,2541,7,454.05
1975,7072,9,224.64
1976,7178,5,83.75
1976,4869,1,295.82
1976,5854,10,485.16
1976,2679,9,891.91
1976,7154,10,559.0
1976,2545,6,489.55
1976,4143,3,385.12
1976,2039,3,866.0
1976,4258,9,687.5
1977,3419,3,572.93
1977,6081,10,971.03
1977,9943,6,968.97
1978,7548,8,834.76
1978,9121,4,357.12
1978,9313,4,90.07
1978,2819,4,788.42
1978,8771,7,408.68
1978,4839,7,429.2
1978,9696,2,850.98
1979,9941,10,46.96
1979,8035,9,862.05
1979,9032,4,626.13
1979,2839,6,366.61
1979,8872,4,442.2
1979,9428,3,890.37
1979,7774,2,447.7
1979,787,6,520.54
1980,4603,10,685.87
1980,6120,10,898.16
1980,1608,5,888.02
1980,1407,5,394.1
1980,238,8,85.91
1981,6793,8,748.34
1981,968,6,458.98
1981,9127,8,879.53
1981,9025,6,844.35
1981,6256,1,872.31
1981,5546,2,838.29
1981,2904,4,143.16
1981,2102,6,47.56
1981,3800,1,767.9
1981,8098,8,327.09
1982,8446,6,40.88
1982,5079,10,15.61
1982,6799,10,128.93
1982,9482,7,658.78
1982,4383,1,747.63
1982,9910,1,47.05
1982,5030,2,437.71
1982,5983,1,763.89
1982,7478,7,804.15
1982,2842,2,948.73
1983,1902,6,273.95
1983,4517,10,792.47
1983,7610,9,185.4
1983,9925,10,68.02
1983,8732,6,559.46
1983,5477,6,419.06
1983,9206,8,478.82
1983,6841,8,451.46
1983,7831,7,45.8
1983,8058,1,859.05
1984,8324,6,744.65
1984,5739,7,32.99
1984,885,3,488.99
1984,16,8,694.13
1985,3552,1,838.26
1986,6994,5,770.88
1986,5199,1,684.53
1986,2483,3,595.34
1987,9901,1,913.39
1987,1900,7,962.4
1987,3247,7,824.42
1987,1942,5,705.18
1987,9406,6,389.23
1987,5681,1,804.56
1987,122,6,291.78
1987,9928,7,487.62
1988,200,10,138.73
1988,8932,4,668.52
1989,108,1,683.84
1989,9044,7,801.79
1989,9845,2,837.1
1989,7568,6,185.98
1990,5359,6,350.68
1990,6847,4,520.6
1990,1277,9,276.96
1990,7729,1,60.02
1991,8007,8,186.16
1991,325,1,400.03
1991,3428,2,483.83
1991,8837,5,628.88
1991,5268,9,382.81
1991,5573,4,447.28
1991,5848,1,531.02
1991,993,10,632.76
1992,4906,8,711.74
1992,6074,9,848.85
1992,2867,3,476.63
1992,8678,2,827.75
1992,2837,10,825.69
1993,8680,9,213.22
1993,7363,3,545.14
1994,7557,6,811.76
1994,6936,2,76.04
1994,5511,10,486.27
1994,2898,8,884.16
1994,4617,5,611.54
1995,2513,5,248.82
1995,6149,1,214.0
1995,4725,5,921.06
1995,5479,1,579.64
1995,1687,10,812.49
1996,3389,2,367.91
1996,8147,1,296.87
1996,5344,2,615.03
1996,9708,6,569.52
1996,6360,7,738.13
1997,7563,3,307.74
1997,4705,9,861.82
1997,4533,10,375.73
1998,3311,5,52.46
1998,8738,8,458.43
1998,8757,2,894.55
1998,2293,7,166.18
1998,3997,4,305.14
1998,1711,5,507.09
1998,1748,1,901.99
1998,4936,7,527.05
1999,199,4,210.76
1999,3516,7,918.91
1999,5681,9,804.56
2000,659,8,386.32
2000,2842,6,948.73
2000,3016,9,488.61
2000,3693,2,468.45
2000,7883,10,167.62
2000,3966,1,571.01
2000,9713,9,882.54
2000,6585,7,397.73
2000,1741,2,535.7
2001,9653,7,384.75
2001,5505,6,421.81
2001,5744,6,482.51
2001,2996,6,708.56
2001,8502,9,281.68
2001,7601,3,636.42
2001,4140,9,536.24
2002,7032,8,558.65
2002,4818,9,905.94
2002,4292,2,209.64
2002,3689,5,649.74
2002,3954,6,112.58
2002,3396,9,845.22
2002,1022,3,419.12
2002,1487,3,743.43
2002,1958,7,512.52
2002,1994,2,914.35
2003,8104,1,391.84
2003,5470,5,459.6
2003,9651,6,456.05
2003,8959,10,969.42
2003,5291,4,81.37
2003,7078,3,467.39
2003,971,9,481.62
2004,2148,8,239.59
2004,4716,10,449.64
2004,3140,2,41.7
2004,3975,8,834.95
2004,607,8,866.15
2005,9220,3,770.53
2005,1534,6,600.38
2005,8333,3,526.57
2006,6033,5,551.52
2006,9553,4,279.41
2007,9602,3,653.59
2007,5003,5,112.67
2007,9732,1,705.95
2007,5584,7,999.27
2007,4729,6,971.73
2008,9683,7,245.26
2008,9414,6,554.19
2008,5890,10,85.08
2008,5937,4,153.95
2009,4773,8,305.87
2009,8202,3,71.19
2009,3362,1,406.11
2009,230,1,551.76
2009,358,1,575.97
2009,136,1,690.53
2009,2083,7,487.36
2010,5100,8,916.52
2011,6497,9,84.02
2012,2672,6,239.7
2013,5178,1,535.24
2013,836,7,667.71
2013,9183,1,560.13
2013,6892,3,598.83
2013,4122,3,514.95
2013,1985,4,289.76
2013,9962,7,399.46
2013,498,9,447.76
2013,1273,4,863.9
2013,5264,6,885.37
2014,9569,6,210.59
2014,370,4,199.85
2014,6972,4,930.77
2014,654,3,401.48
2014,1531,2,31.55
2014,3319,8,68.07
2014,2862,9,945.69
2014,9054,8,345.6
2014,1425,6,90.11
2015,6387,8,867.54
2015,1896,7,727.5
2015,8789,5,795.05
2015,5876,9,457.85
2015,1879,2,950.26
2015,1818,9,549.39
2015,6575,5,75.68
2015,4427,8,590.48
2015,8162,2,740.53
2015,240,5,692.98
2016,5616,10,299.27
2016,3152,5,791.86
2016,7077,6,276.72
2016,6283,3,606.29
2016,2272,6,223.02
2017,2636,10,876.03
2017,211,7,915.4
2017,1054,7,510.85
2017,7618,1,330.32
2017,3266,1,529.33
2017,9608,6,375.9
2017,6735,2,527.85
2018,9160,5,243.01
2018,3693,7,468.45
2019,1407,9,394.1
2019,862,6,113.18
2019,4355,8,273.14
2019,1879,3,950.26
2019,2333,10,193.81
2019,1320,3,572.99
2019,4612,2,792.93
2019,9869,6,158.44
2020,4550,9,72.31
2020,884,7,21.52
2020,5655,4,637.76
2020,928,10,917.02
2020,8626,1,57.3
2020,3934,9,796.61
2020,140,2,947.04
2020,5722,9,229.45
2020,1566,1,380.99
2020,760,10,131.79
2021,3532,3,244.85
2021,5506,8,774.69
2022,3626,4,953.35
2022,6618,3,479.85
2022,5198,4,56.69
2022,4290,5,700.24
2022,3765,2,327.67
2023,3423,10,40.83
2024,898,2,567.04
2024,746,1,358.14
2024,2,2,120.93
2024,6920,6,961.97
2024,4257,6,267.75
2024,3872,2,373.58
2024,6240,4,54.12
2024,3174,4,376.42
2024,5838,9,74.07
2025,310,3,912.17
2025,1434,8,190.28
2026,193,7,730.37
2026,4259,5,378.69
2026,8998,8,711.09
2027,4021,5,56.28
2027,2429,7,701.48
2027,1937,5,84.14
2027,3912,1,611.02
2027,7965,5,67.71
2027,1449,1,859.64
2027,9791,2,994.39
2027,9453,5,888.46
2028,7095,5,789.94
2029,4060,3,515.0
2029,1232,10,435.08
2030,2653,2,727.64
2030,888,8,403.19
2030,3962,6,70.24
2030,7241,2,495.94
2030,9939,9,134.35
2030,8580,1,675.15
2030,7180,10,3.91
2030,4551,1,805.43
2030,2847,6,807.26
2030,5864,1,76.78
2031,9321,7,549.21
2031,6791,4,784.14
2031,1049,10,572.18
2031,4429,1,253.47
2031,1407,6,394.1
2031,1809,9,660.91
2031,779,6,626.31
2031,6244,4,46.97
2031,7036,7,575.72
2032,1158,4,235.63
2032,3719,1,402.33
2032,4667,8,545.33
2032,6040,9,496.05
2032,6829,4,756.26
2032,8856,10,862.35
2033,6106,9,185.62
2033,2738,7,224.09
2033,3443,6,712.55
2033,636,9,232.75
2033,3714,9,303.96
2033,2429,7,701.48
2033,8824,8,222.53
2033,9777,7,790.94
2034,445,6,711.44
2034,3526,4,98.99
2034,995,3,553.22
2034,364,3,68.8
2034,6309,6,168.97
2034,8008,2,51.71
2034,7426,1,711.57
2034,551,5,788.45
2035,3105,2,351.9
2035,856,6,166.06
2035,3164,7,706.76
2035,165,7,869.53
2035,2332,4,78.78
2035,5293,8,452.35
2035,2576,5,314.06
2035,1840,4,869.13
2035,4311,5,599.07
2036,8160,4,444.8
2036,7582,5,898.99
2036,8060,1,648.86
2036,7022,4,712.21
2036,9392,6,468.47
2037,7422,10,832.29
2037,803,5,857.23
2037,5162,1,650.27
2037,6794,1,478.12
2037,8590,6,109.73
2037,7072,4,224.64
2037,2123,2,860.73
2037,7225,9,729.13
2038,2325,6,399.74
2038,4772,7,402.86
2038,4547,5,968.7
2038,3151,1,292.22
2038,33,5,919.5
2038,9859,5,667.88
2038,3993,9,581.78
2038,757,10,621.55
2038,8322,7,394.29
2038,2994,1,609.13
2039,3688,10,544.42
2039,7719,7,438.78
2039,8876,8,280.28
2039,7569,2,755.91
2040,5857,5,263.64
2040,7544,8,929.84
2040,2572,3,974.12
2040,9669,10,961.69
2040,740,1,684.41
2041,8615,3,238.36
2041,1654,8,155.68
2041,8070,1,608.77
2041,729,5,870.23
2041,6781,1,703.88
2041,7865,10,290.28
2041,599,2,724.92
2041,9269,6,265.03
2041,5181,10,712.44
2041,8301,3,709.63
2042,3998,9,760.81
2042,8339,9,459.81
2042,2640,10,250.9
2042,3229,7,704.48
2042,8614,7,968.8
2042,351,8,977.7
2042,1640,8,749.86
2043,3827,3,940.83
2043,6596,2,704.96
2043,3823,9,378.17
2043,3369,1,105.85
2043,6188,6,794.66
2043,6352,4,591.51
2044,4100,10,996.87
2044,4432,10,103.31
2044,117,1,913.06
2044,5159,4,217.62
2044,9868,6,558.98
2044,3506,9,512.92
2045,9623,2,270.49
2045,2117,3,296.51
2045,9752,8,536.67
2045,878,8,642.66
2045,4721,8,296.57
2045,6780,4,600.74
2046,6558,2,883.49
2046,7195,7,774.4
2046,2410,9,302.48
2047,1913,6,679.44
2047,1390,6,438.43
2047,8586,6,968.02
2047,3498,4,301.63
2047,6040,5,496.05
2047,1608,3,888.02
2047,6654,3,211.08
2048,4442,10,510.59
2048,8966,9,340.93
2048,6626,6,99.62
2048,6019,5,364.21
2048,4099,5,968.45
2048,8971,2,678.85
2048,4081,8,434.06
2049,7628,8,477.33
2049,1057,1,30.53
2049,697,5,662.23
2049,6360,2,738.13
2050,7424,1,574.33
2050,8171,7,932.26
2050,3588,5,890.3
2050,5215,5,570.37
2050,9470,6,514.56
2051,7251,10,353.17
2051,5905,6,385.43
2051,3891,3,706.13
2051,265,5,322.86
2051,6718,1,848.2
2051,6954,4,170.19
2052,7505,5,632.35
2053,1203,5,634.85
2054,7043,10,325.79
2054,9833,6,252.48
2054,8051,1,760.13
2054,6161,1,503.17
2054,1249,3,188.82
2054,6689,2,488.27
2054,8970,4,926.68
2055,1812,3,874.31
2056,206,5,95.34
2056,8461,5,233.85
2057,6372,7,119.79
2057,3966,5,571.01
2057,1000,1,514.41
2057,222,10,402.71
2057,6824,3,881.77
2057,2836,10,160.51
2057,3204,5,48.3
2058,5049,8,117.39
2058,523,10,566.79
2058,8245,3,594.95
2058,5657,10,675.13
2059,8358,6,110.46
2059,3060,5,338.75
2059,272,9,784.21
2059,366,8,186.41
2059,1620,1,515.31
2059,1968,10,818.15
2060,89,6,441.52
2060,8798,8,568.93
2061,8256,9,24.53
2061,2482,3,421.28
2061,2008,1,117.74
2061,8145,7,983.96
2061,2039,7,866.0
2061,7669,9,417.08
2061,2390,3,447.82
2062,8539,5,14.74
2062,5906,1,548.99
2062,1821,4,872.14
2062,6315,7,529.43
2062,1230,9,186.93
2062,9015,4,180.79
